date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,cancelled_rides_by_customer,reason_for_cancelling_by_customer,cancelled_rides_by_driver,reason_for_cancelling_by_driver,incomplete_rides,incomplete_rides_reason,booking_value,ride_distance,driver_ratings,customer_rating,Payment_Method
2024-02-11,10:45:00,CNR2393487680,Success,392740,Mini,"Area 11","Area 13",4.94303,14.8227,0,,0,,0,,303,5.59,3.3,5,Cash
2024-02-24,23:19:00,CNR8008866390,Success,449143,"Prime SUV","Area 48","Area 44",14.5562,20.3532,0,,0,,0,,900,5.59,3.4,3.8,UPI
2024-02-04,11:15:00,CNR5664020825,Success,801184,"Prime Plus","Area 20","Area 19",14.6621,8.9357,0,,0,,0,,487,10.64,3.2,3.2,UPI
2024-02-13,04:15:00,CNR5462273728,"Cancelled By Driver",259839,"Prime Plus","Area 8","Area 43",0,0,0,,1,"Customer related issue",0,,135,0,0,0,UPI
2024-02-15,22:01:00,CNR8297620257,Success,451332,Mini,"Area 22","Area 40",11.6761,21.5083,0,,0,,0,,134,19.4,4.9,3.8,Card
2024-02-10,23:11:00,CNR4835076673,Success,959998,"Prime Sedan","Area 5","Area 4",8.4356,16.1471,0,,0,,1,"Vehicle Breakdown",592,3.74,4.7,4.7,Cash
2024-02-04,08:16:00,CNR9827132883,Success,593341,Auto,"Area 28","Area 10",7.82022,24.0231,0,,0,,0,,171,23.91,4.1,3.8,UPI
2024-02-17,21:34:00,CNR7744652698,Success,952158,eBike,"Area 21","Area 20",14.1791,5.71621,0,,0,,0,,232,18.19,3.4,4.3,UPI
2024-02-11,21:24:00,CNR9484138698,Success,833776,"Prime Sedan","Area 22","Area 17",9.8599,18.6061,0,,0,,0,,164,5.08,4.7,3,UPI
2024-02-13,03:56:00,CNR8092194113,Success,222625,Auto,"Area 41","Area 34",6.21492,13.6054,0,,0,,1,"Other Issue",366,22.5,4.2,3.1,Cash
2024-02-20,10:59:00,CNR5575784235,"Cancelled By Driver",632431,Bike,"Area 47","Area 22",0,0,0,,1,"Personal & Car related issues",0,,238,0,0,0,UPI
2024-02-23,06:39:00,CNR3861780252,Success,552800,eBike,"Area 25","Area 6",8.05324,19.8863,0,,0,,0,,768,9.78,4.2,3.5,Cash
2024-02-22,17:02:00,CNR4076857948,Success,169932,Bike,"Area 33","Area 16",3.87927,15.8445,0,,0,,0,,353,20.42,4.2,3.7,Card
2024-02-18,01:44:00,CNR1335056823,Success,574586,Auto,"Area 8","Area 10",5.74344,10.7098,0,,0,,0,,471,7.37,3.6,4.4,Cash
2024-02-24,11:20:00,CNR8262146446,Success,872070,Auto,"Area 38","Area 27",9.68814,14.2325,0,,0,,0,,421,3.56,4.9,4.7,Card
2024-02-10,16:54:00,CNR7455091468,"Driver Not Found",650954,Mini,"Area 1","Area 43",0,0,0,,0,,0,,285,0,0,0,Cash
2024-02-07,13:41:00,CNR2655172279,"Driver Not Found",715245,"Prime SUV","Area 19","Area 32",0,0,0,,0,,0,,229,0,0,0,Cash
2024-02-28,21:19:00,CNR3769932191,"Driver Not Found",203461,Mini,"Area 11","Area 15",0,0,0,,0,,0,,302,0,0,0,Card
2024-02-03,20:02:00,CNR5153646398,"Cancelled By Driver",166283,"Prime Plus","Area 32","Area 28",0,0,0,,1,"Personal & Car related issues",0,,377,0,0,0,Card
2024-02-07,14:16:00,CNR4460061046,"Driver Not Found",862183,Auto,"Area 47","Area 32",0,0,0,,0,,0,,716,0,0,0,Card
2024-02-07,08:18:00,CNR1373325288,"Cancelled by Customer",651592,Auto,"Area 21","Area 20",0,0,1,"Wrong Address",0,,0,,275,0,0,0,Cash
2024-02-21,23:54:00,CNR2040129908,Success,427427,"Prime Sedan","Area 46","Area 1",9.92154,22.4666,0,,0,,0,,301,14.58,4.5,3.6,Card
2024-02-18,20:17:00,CNR5782736268,"Cancelled By Driver",146310,"Prime SUV","Area 15","Area 27",0,0,0,,1,"The customer was coughing/sick",0,,354,0,0,0,UPI
2024-02-05,06:12:00,CNR4261492888,Success,187500,Auto,"Area 34","Area 11",6.77351,18.9087,0,,0,,0,,952,9.09,3.5,4.9,UPI
2024-02-29,01:24:00,CNR1817121643,Success,911752,"Prime Sedan","Area 5","Area 12",13.105,18.8841,0,,0,,0,,959,7.24,4.5,4.1,UPI
2024-02-07,17:23:00,CNR4193049518,Success,653012,"Prime Plus","Area 38","Area 25",11.4823,16.0086,0,,0,,0,,423,8.71,3.4,3.9,Cash
2024-02-03,03:18:00,CNR6271767773,Success,938697,Auto,"Area 42","Area 20",9.77528,16.287,0,,0,,0,,347,22.78,4.5,4.8,Cash
2024-02-17,00:14:00,CNR4362165221,"Cancelled by Customer",964022,"Prime Plus","Area 10","Area 21",0,0,1,"Driver asked to cancel",0,,0,,233,0,0,0,Cash
2024-02-10,00:45:00,CNR6594717497,Success,795689,Auto,"Area 31","Area 32",13.6444,8.82326,0,,0,,0,,620,2.1,3.5,4.1,Cash
2024-02-28,04:01:00,CNR2285531606,"Cancelled By Driver",239084,eBike,"Area 3","Area 10",0,0,0,,1,"More than permitted people in there",0,,131,0,0,0,Card
2024-02-27,12:20:00,CNR1487951271,Success,199821,Auto,"Area 2","Area 32",11.2754,22.0185,0,,0,,1,"Vehicle Breakdown",646,21.9,3.8,3.2,Card
2024-02-10,00:38:00,CNR2996162956,"Cancelled by Customer",119275,eBike,"Area 20","Area 8",0,0,1,"Change of plans",0,,0,,106,0,0,0,UPI
2024-02-12,21:54:00,CNR3476819232,"Cancelled By Driver",103251,Bike,"Area 23","Area 11",0,0,0,,1,"More than permitted people in there",0,,590,0,0,0,Card
2024-02-01,23:12:00,CNR2826196453,Success,679309,"Prime Sedan","Area 31","Area 20",12.4951,24.4561,0,,0,,0,,486,16.53,4.1,3.3,UPI
2024-02-16,12:14:00,CNR5041200569,Success,621205,Mini,"Area 21","Area 26",7.20719,21.2769,0,,0,,0,,650,8.73,3.1,3.9,Cash
2024-02-24,23:59:00,CNR5079730623,"Driver Not Found",903087,Bike,"Area 42","Area 7",0,0,0,,0,,0,,143,0,0,0,Cash
2024-02-09,17:53:00,CNR4993677740,Success,977429,Auto,"Area 3","Area 34",4.87102,14.7122,0,,0,,0,,331,24.17,3.7,4.8,Cash
2024-02-18,06:52:00,CNR1021693411,"Driver Not Found",436535,Bike,"Area 33","Area 44",0,0,0,,0,,0,,358,0,0,0,Cash
2024-02-03,03:37:00,CNR7775078984,"Cancelled By Driver",265844,Bike,"Area 39","Area 5",0,0,0,,1,"Customer related issue",0,,929,0,0,0,UPI
2024-02-29,15:54:00,CNR6705175814,Success,406820,eBike,"Area 33","Area 18",13.6432,21.1378,0,,0,,0,,1125,3.27,3.3,3.8,Cash
2024-02-27,12:04:00,CNR9070346444,"Cancelled by Customer",545623,Bike,"Area 49","Area 34",0,0,1,"Driver is not moving towards pickup location",0,,0,,428,0,0,0,Card
2024-02-11,09:16:00,CNR3068911912,Success,827589,eBike,"Area 1","Area 35",4.4065,20.1105,0,,0,,1,"Vehicle Breakdown",351,23.59,4.7,4.1,Card
2024-02-12,08:54:00,CNR1661664376,Success,473443,"Prime Plus","Area 45","Area 46",14.4299,14.8568,0,,0,,0,,207,12.34,3.3,4.7,Cash
2024-02-03,22:16:00,CNR2156833705,"Driver Not Found",347648,eBike,"Area 12","Area 37",0,0,0,,0,,0,,446,0,0,0,Cash
2024-02-03,01:57:00,CNR9927292332,"Driver Not Found",255000,Mini,"Area 6","Area 13",0,0,0,,0,,0,,382,0,0,0,Cash
2024-02-11,19:07:00,CNR5722841825,"Driver Not Found",997862,eBike,"Area 47","Area 37",0,0,0,,0,,0,,119,0,0,0,Cash
2024-02-03,19:38:00,CNR2646577128,Success,663371,"Prime SUV","Area 11","Area 47",11.4059,18.1566,0,,0,,0,,133,4.78,3.5,3.4,UPI
2024-02-06,00:41:00,CNR9817732946,Success,650731,"Prime SUV","Area 33","Area 18",10.9813,10.6427,0,,0,,0,,3888,8.56,3.3,3.9,Card
2024-02-04,09:53:00,CNR5667464391,Success,704165,eBike,"Area 43","Area 18",6.43879,14.8588,0,,0,,0,,411,22.48,4.8,3.6,Cash
2024-02-04,23:19:00,CNR1224520782,"Cancelled By Driver",697343,"Prime Sedan","Area 29","Area 5",0,0,0,,1,"More than permitted people in there",0,,439,0,0,0,Card
2024-02-16,03:55:00,CNR5991661508,"Driver Not Found",616747,Bike,"Area 23","Area 27",0,0,0,,0,,0,,211,0,0,0,Card
2024-02-25,15:31:00,CNR5736365421,Success,998187,"Prime Sedan","Area 21","Area 30",10.6821,20.5779,0,,0,,0,,236,9.56,4.4,4.5,Cash
2024-02-24,19:43:00,CNR3712343635,Success,696335,"Prime SUV","Area 15","Area 34",8.78496,17.7384,0,,0,,0,,153,3.9,4.2,3.1,UPI
2024-02-06,19:38:00,CNR9459958235,Success,132376,"Prime SUV","Area 36","Area 17",11.553,12.042,0,,0,,0,,754,17.88,3.9,4.2,Cash
2024-02-02,09:53:00,CNR4702744416,"Cancelled By Driver",498904,Mini,"Area 12","Area 23",0,0,0,,1,"More than permitted people in there",0,,496,0,0,0,Cash
2024-02-16,16:34:00,CNR3659867498,"Cancelled By Driver",202681,"Prime Plus","Area 9","Area 5",0,0,0,,1,"More than permitted people in there",0,,108,0,0,0,Cash
2024-02-22,01:36:00,CNR2057193601,Success,110595,"Prime SUV","Area 44","Area 36",12.3059,14.8877,0,,0,,0,,557,19.46,4.1,4.1,Card
2024-02-24,21:51:00,CNR9469439722,Success,377827,eBike,"Area 50","Area 40",11.2113,8.60325,0,,0,,0,,284,9.09,3.3,4.5,Cash
2024-02-21,17:59:00,CNR8806286786,"Cancelled By Driver",196893,"Prime Sedan","Area 16","Area 6",0,0,0,,1,"The customer was coughing/sick",0,,593,0,0,0,UPI
2024-02-07,18:49:00,CNR1148761796,"Cancelled By Driver",269239,Mini,"Area 3","Area 49",0,0,0,,1,"Personal & Car related issues",0,,423,0,0,0,Card
2024-02-14,02:17:00,CNR1751295272,Success,513961,Mini,"Area 8","Area 48",14.7981,22.0261,0,,0,,0,,293,15.57,3.3,3.4,Cash
2024-02-09,05:57:00,CNR8117165990,"Cancelled by Customer",664013,Bike,"Area 14","Area 2",0,0,1,"Wrong Address",0,,0,,936,0,0,0,Card
2024-02-02,01:25:00,CNR8348335875,"Cancelled by Customer",416734,"Prime Sedan","Area 19","Area 4",0,0,1,"Driver is not moving towards pickup location",0,,0,,427,0,0,0,UPI
2024-02-24,12:51:00,CNR8497027035,"Cancelled By Driver",452332,"Prime SUV","Area 41","Area 22",0,0,0,,1,"The customer was coughing/sick",0,,190,0,0,0,UPI
2024-02-11,20:35:00,CNR3991009340,"Cancelled By Driver",691139,"Prime Sedan","Area 6","Area 31",0,0,0,,1,"More than permitted people in there",0,,332,0,0,0,Cash
2024-02-24,12:31:00,CNR5757787496,Success,163596,Bike,"Area 6","Area 45",3.52997,7.49484,0,,0,,0,,187,16.93,3.7,4.7,Cash
2024-02-01,12:51:00,CNR7249586667,Success,143243,Mini,"Area 46","Area 30",6.85655,16.3856,0,,0,,0,,181,18.41,4.2,4.4,Card
2024-02-02,04:20:00,CNR5079226705,"Cancelled By Driver",355914,Mini,"Area 11","Area 13",0,0,0,,1,"More than permitted people in there",0,,300,0,0,0,Cash
2024-02-13,03:18:00,CNR1079580182,"Cancelled by Customer",266003,eBike,"Area 43","Area 17",0,0,1,"Change of plans",0,,0,,952,0,0,0,Cash
2024-02-22,10:38:00,CNR1163458412,"Driver Not Found",497319,Auto,"Area 16","Area 17",0,0,0,,0,,0,,200,0,0,0,UPI
2024-02-14,13:47:00,CNR4885638651,Success,973945,Auto,"Area 4","Area 2",8.81987,12.1406,0,,0,,0,,635,2.25,4.6,3.6,UPI
2024-02-02,01:34:00,CNR3511507284,Success,495357,Mini,"Area 5","Area 20",13.4046,16.9027,0,,0,,0,,226,2.48,4.9,4.6,UPI
2024-02-06,11:53:00,CNR9863293391,"Driver Not Found",271778,"Prime Plus","Area 2","Area 43",0,0,0,,0,,0,,269,0,0,0,Cash
2024-02-16,09:24:00,CNR5081652954,"Cancelled By Driver",632827,"Prime Sedan","Area 30","Area 35",0,0,0,,1,"More than permitted people in there",0,,543,0,0,0,UPI
2024-02-09,00:54:00,CNR7536973496,Success,494211,"Prime Plus","Area 31","Area 37",4.21207,23.1967,0,,0,,0,,440,7.6,3.7,4,Cash
2024-02-20,22:14:00,CNR2178721869,Success,844183,"Prime Plus","Area 20","Area 33",12.6317,6.76752,0,,0,,0,,119,21.38,4.8,4.5,UPI
2024-02-26,04:22:00,CNR3682138543,Success,782466,Mini,"Area 35","Area 43",11.2186,21.5488,0,,0,,1,"Other Issue",195,11.19,4.4,3.3,Cash
2024-02-27,15:23:00,CNR5923829724,Success,571452,Bike,"Area 24","Area 17",3.95252,24.3297,0,,0,,0,,127,2.95,4.6,4.7,UPI
2024-02-23,16:41:00,CNR5258378112,Success,202938,eBike,"Area 21","Area 36",14.7782,9.6395,0,,0,,0,,463,5.61,3.8,3.5,UPI
2024-02-20,13:48:00,CNR2958781749,Success,128677,Mini,"Area 33","Area 39",8.97081,16.7954,0,,0,,0,,809,21.69,4.2,3.7,Cash
2024-02-06,18:59:00,CNR4891195261,Success,398166,Bike,"Area 20","Area 33",14.8281,16.6436,0,,0,,1,"Other Issue",756,16.08,3.6,4,UPI
2024-02-02,12:17:00,CNR9604313459,Success,487607,Bike,"Area 19","Area 38",13.3669,19.5425,0,,0,,0,,310,4.6,4.3,3.6,Cash
2024-02-08,09:32:00,CNR4217256566,"Cancelled by Customer",814871,"Prime Plus","Area 7","Area 35",0,0,1,"Change of plans",0,,0,,415,0,0,0,Card
2024-02-14,09:48:00,CNR3208817041,Success,201430,Mini,"Area 3","Area 26",10.0007,11.2428,0,,0,,0,,187,23.97,3.5,3.7,Cash
2024-02-10,10:36:00,CNR2136074560,Success,430188,"Prime Plus","Area 16","Area 21",12.9061,7.21641,0,,0,,0,,186,8.33,4.7,3.9,Cash
2024-02-21,10:22:00,CNR9695772471,Success,523362,"Prime Plus","Area 36","Area 46",13.5685,14.1951,0,,0,,0,,622,22.64,4.9,3.4,UPI
2024-02-23,05:31:00,CNR4981864775,"Driver Not Found",229767,Auto,"Area 16","Area 26",0,0,0,,0,,0,,485,0,0,0,UPI
2024-02-11,17:04:00,CNR9392144558,"Cancelled By Driver",523446,"Prime Sedan","Area 45","Area 46",0,0,0,,1,"Personal & Car related issues",0,,600,0,0,0,Card
2024-02-29,09:38:00,CNR8804772418,"Driver Not Found",257526,"Prime Sedan","Area 21","Area 19",0,0,0,,0,,0,,211,0,0,0,Cash
2024-02-04,15:36:00,CNR2042146761,"Cancelled By Driver",275394,eBike,"Area 2","Area 42",0,0,0,,1,"Customer related issue",0,,460,0,0,0,UPI
2024-02-29,13:12:00,CNR7862369334,Success,955051,"Prime SUV","Area 29","Area 29",12.8704,21.8226,0,,0,,1,"Other Issue",879,23.58,3.5,3.2,Cash
2024-02-29,11:56:00,CNR6730508905,"Driver Not Found",564328,Auto,"Area 28","Area 41",0,0,0,,0,,0,,744,0,0,0,Cash
2024-02-16,04:39:00,CNR3583440478,"Cancelled By Driver",143643,Bike,"Area 35","Area 23",0,0,0,,1,"The customer was coughing/sick",0,,331,0,0,0,Cash
2024-02-20,17:08:00,CNR5540163205,Success,528358,"Prime Sedan","Area 24","Area 25",5.06542,24.6474,0,,0,,0,,867,22.51,5,4,Cash
2024-02-01,07:02:00,CNR2608011160,Success,878442,Mini,"Area 38","Area 41",6.77704,5.31451,0,,0,,0,,107,24.7,3.5,4.4,UPI
2024-02-20,23:31:00,CNR5180721431,Success,833647,"Prime Plus","Area 47","Area 23",5.33823,24.4289,0,,0,,0,,637,3.78,4,4.5,Cash
2024-02-06,01:01:00,CNR5876817987,Success,450845,eBike,"Area 38","Area 27",8.90361,7.08406,0,,0,,0,,402,24.97,4.5,3.2,UPI
2024-02-01,11:26:00,CNR5030144872,Success,223874,Auto,"Area 37","Area 41",14.552,12.2151,0,,0,,0,,264,17.12,3.3,4.1,Cash
2024-02-01,03:55:00,CNR8013294140,Success,212011,"Prime SUV","Area 18","Area 21",10.7706,23.7255,0,,0,,0,,985,21.33,4.5,4.1,UPI
2024-02-25,02:07:00,CNR1465808736,Success,110680,eBike,"Area 3","Area 29",4.75386,22.1312,0,,0,,0,,447,16.42,3.1,3.4,UPI
2024-02-01,09:54:00,CNR9447126182,"Cancelled By Driver",413544,Auto,"Area 10","Area 28",0,0,0,,1,"More than permitted people in there",0,,1369,0,0,0,UPI
2024-02-17,05:24:00,CNR8020597769,"Cancelled By Driver",654761,Mini,"Area 37","Area 1",0,0,0,,1,"Personal & Car related issues",0,,101,0,0,0,Card
2024-02-07,04:14:00,CNR5131449995,Success,788628,"Prime Plus","Area 2","Area 39",8.89528,6.00222,0,,0,,0,,362,8.6,4.8,3.7,UPI
2024-02-26,11:33:00,CNR5470466263,Success,507360,"Prime Sedan","Area 2","Area 42",13.6442,12.846,0,,0,,0,,236,3.63,4.8,4.4,Cash
2024-02-15,05:41:00,CNR6034181791,Success,439464,eBike,"Area 6","Area 25",3.37493,8.02916,0,,0,,0,,3726,11.36,3.6,4.6,Card
2024-02-08,05:40:00,CNR1895177197,"Cancelled By Driver",925677,Auto,"Area 35","Area 17",0,0,0,,1,"Customer related issue",0,,246,0,0,0,UPI
2024-02-08,02:15:00,CNR1244425152,"Cancelled By Driver",867962,Mini,"Area 49","Area 24",0,0,0,,1,"Customer related issue",0,,154,0,0,0,UPI
2024-02-17,19:51:00,CNR8538338573,Success,159194,eBike,"Area 39","Area 49",6.93021,19.2364,0,,0,,0,,529,24.75,3.2,3.5,Card
2024-02-01,11:39:00,CNR4881782573,"Driver Not Found",778230,"Prime Plus","Area 40","Area 13",0,0,0,,0,,0,,455,0,0,0,Cash
2024-02-23,00:06:00,CNR8682193145,"Cancelled By Driver",266489,"Prime Sedan","Area 46","Area 11",0,0,0,,1,"Personal & Car related issues",0,,317,0,0,0,Cash
2024-02-03,02:25:00,CNR2068336257,"Driver Not Found",885754,Auto,"Area 11","Area 27",0,0,0,,0,,0,,392,0,0,0,Card
2024-02-27,05:30:00,CNR2376538330,"Cancelled By Driver",571194,Auto,"Area 17","Area 50",0,0,0,,1,"Personal & Car related issues",0,,394,0,0,0,UPI
2024-02-04,03:08:00,CNR5274771949,Success,537824,Mini,"Area 11","Area 48",7.20885,23.6317,0,,0,,0,,435,12.84,4,4.2,UPI
2024-02-18,03:44:00,CNR7307945277,Success,629581,Auto,"Area 12","Area 24",13.4751,6.2463,0,,0,,0,,567,9.68,3.3,4.3,UPI
2024-02-08,01:47:00,CNR8296398206,Success,310406,Bike,"Area 1","Area 46",7.4867,7.43276,0,,0,,0,,454,9.12,4,3.8,UPI
2024-02-15,14:18:00,CNR5006188440,"Driver Not Found",426795,"Prime Sedan","Area 41","Area 39",0,0,0,,0,,0,,278,0,0,0,UPI
2024-02-18,09:38:00,CNR4677126701,Success,308377,"Prime Sedan","Area 15","Area 29",13.4256,7.17571,0,,0,,0,,299,7.82,4.8,4.8,Cash
2024-02-16,18:07:00,CNR1732112361,Success,735688,"Prime Plus","Area 50","Area 19",10.1748,13.901,0,,0,,0,,463,13.95,3.3,3.4,Cash
2024-02-13,07:28:00,CNR3101304440,Success,549872,"Prime SUV","Area 4","Area 5",13.689,20.6355,0,,0,,1,"Vehicle Breakdown",4702,8.43,4.9,4,Cash
2024-02-25,10:14:00,CNR5819813672,"Driver Not Found",922790,Mini,"Area 27","Area 37",0,0,0,,0,,0,,984,0,0,0,Cash
2024-02-09,22:16:00,CNR8057476746,Success,131132,"Prime SUV","Area 41","Area 1",9.92868,6.35274,0,,0,,0,,237,2.97,3.3,3,Card
2024-02-02,09:55:00,CNR5374701739,Success,425241,Mini,"Area 28","Area 27",13.3274,20.1287,0,,0,,0,,352,5.49,3,3.3,Cash
2024-02-04,00:08:00,CNR4678348569,"Driver Not Found",965018,eBike,"Area 37","Area 33",0,0,0,,0,,0,,333,0,0,0,UPI
2024-02-08,12:54:00,CNR1494885642,Success,606937,eBike,"Area 3","Area 49",8.14729,18.2333,0,,0,,0,,184,10.75,4.2,3.9,Cash
2024-02-13,11:57:00,CNR2480496504,"Cancelled By Driver",137081,Auto,"Area 3","Area 1",0,0,0,,1,"Personal & Car related issues",0,,642,0,0,0,Card
2024-02-02,20:58:00,CNR8071946374,Success,156399,Mini,"Area 36","Area 13",4.29045,16.8658,0,,0,,0,,377,16.65,3.8,3.9,Cash
2024-02-25,09:45:00,CNR1671298854,Success,415743,eBike,"Area 9","Area 15",9.82846,14.8241,0,,0,,0,,196,17.06,4.5,4.2,UPI
2024-02-20,17:04:00,CNR8896179683,Success,905725,Mini,"Area 50","Area 34",3.95118,13.3668,0,,0,,0,,801,22.34,3.9,3.1,Cash
2024-02-04,18:40:00,CNR9835989483,Success,396881,Bike,"Area 28","Area 47",13.1266,23.0959,0,,0,,0,,427,13.36,3.5,5,Cash
2024-02-01,16:45:00,CNR3956693928,"Cancelled by Customer",664158,"Prime Sedan","Area 16","Area 28",0,0,1,"Driver asked to cancel",0,,0,,476,0,0,0,UPI
2024-02-24,21:09:00,CNR1647695323,"Driver Not Found",199852,Auto,"Area 44","Area 31",0,0,0,,0,,0,,342,0,0,0,Cash
2024-02-21,16:57:00,CNR7086278994,Success,287114,"Prime Plus","Area 16","Area 49",12.4343,5.30316,0,,0,,0,,404,12.98,3.6,4.2,Cash
2024-02-10,13:20:00,CNR3793918216,"Cancelled By Driver",192830,Bike,"Area 18","Area 14",0,0,0,,1,"The customer was coughing/sick",0,,409,0,0,0,UPI
2024-02-25,23:46:00,CNR5956807360,Success,556407,eBike,"Area 18","Area 27",8.34143,10.3672,0,,0,,0,,580,5.95,3.1,4.9,Card
2024-02-16,23:11:00,CNR2159973256,Success,668888,"Prime Plus","Area 10","Area 20",6.58064,24.6761,0,,0,,0,,320,9.8,4,4.2,Cash
2024-02-25,11:30:00,CNR8944777126,Success,585024,"Prime SUV","Area 4","Area 5",9.12947,10.3882,0,,0,,0,,275,20.85,4.9,4.2,Cash
2024-02-21,19:04:00,CNR1594158872,Success,136388,"Prime Plus","Area 18","Area 49",8.46773,20.6835,0,,0,,0,,325,13.75,3,3.6,UPI
2024-02-05,00:04:00,CNR2627989325,Success,379083,"Prime Plus","Area 29","Area 28",14.5047,23.2192,0,,0,,0,,150,2.83,3.9,3.9,Cash
2024-02-12,21:39:00,CNR2227212508,Success,859188,Mini,"Area 23","Area 2",9.24267,18.5108,0,,0,,0,,342,7.8,4,4.6,Card
2024-02-16,20:26:00,CNR1681226356,Success,392620,Bike,"Area 18","Area 25",10.2405,10.2949,0,,0,,0,,233,2.78,4.3,4.6,UPI
2024-02-08,19:58:00,CNR8708913354,Success,599688,Bike,"Area 37","Area 37",3.0371,6.00347,0,,0,,0,,658,23.81,3.7,3.7,Cash
2024-02-12,08:24:00,CNR9295881470,Success,996995,"Prime Sedan","Area 19","Area 14",9.3075,9.76631,0,,0,,0,,141,14.49,4.9,4.6,Cash
2024-02-02,18:29:00,CNR5411490050,"Cancelled By Driver",999465,"Prime Plus","Area 31","Area 22",0,0,0,,1,"Customer related issue",0,,102,0,0,0,Cash
2024-02-23,12:16:00,CNR8296643134,Success,950612,"Prime Sedan","Area 20","Area 32",6.94405,22.4161,0,,0,,0,,739,4.09,3.4,3.1,Cash
2024-02-25,11:02:00,CNR7781015259,Success,296108,"Prime SUV","Area 50","Area 6",7.02597,18.3554,0,,0,,0,,211,15.67,4.6,4.5,UPI
2024-02-25,07:31:00,CNR5669612240,"Cancelled By Driver",524861,Mini,"Area 9","Area 27",0,0,0,,1,"The customer was coughing/sick",0,,664,0,0,0,Card
2024-02-15,06:01:00,CNR2432123220,"Cancelled By Driver",873480,"Prime SUV","Area 5","Area 44",0,0,0,,1,"Personal & Car related issues",0,,591,0,0,0,Cash
2024-02-06,20:39:00,CNR5390050597,"Driver Not Found",373733,"Prime Plus","Area 38","Area 34",0,0,0,,0,,0,,422,0,0,0,Cash
2024-02-10,01:06:00,CNR4703847746,Success,368440,"Prime SUV","Area 34","Area 42",12.8549,12.8612,0,,0,,0,,146,8.75,4.3,4.6,Card
2024-02-15,21:47:00,CNR8040611038,"Driver Not Found",282801,"Prime SUV","Area 50","Area 43",0,0,0,,0,,0,,185,0,0,0,Cash
2024-02-15,10:41:00,CNR3989209570,"Driver Not Found",193239,"Prime Plus","Area 14","Area 8",0,0,0,,0,,0,,744,0,0,0,UPI
2024-02-25,14:36:00,CNR9992290141,"Cancelled by Customer",554059,"Prime Plus","Area 36","Area 19",0,0,1,"Change of plans",0,,0,,342,0,0,0,Cash
2024-02-22,13:20:00,CNR6720238297,Success,293013,Mini,"Area 34","Area 28",4.78508,13.8905,0,,0,,0,,3435,14.98,4.7,4.7,Cash
2024-02-10,17:04:00,CNR4505534967,"Driver Not Found",396100,"Prime Sedan","Area 18","Area 29",0,0,0,,0,,0,,113,0,0,0,UPI
2024-02-14,22:25:00,CNR5749022329,Success,419319,"Prime Sedan","Area 2","Area 50",3.24092,21.9501,0,,0,,0,,492,24.38,4.7,3.9,Cash
2024-02-12,22:05:00,CNR3202563121,Success,269999,"Prime Plus","Area 6","Area 2",11.9063,10.2742,0,,0,,0,,128,2.28,4.3,4.1,UPI
2024-02-24,04:45:00,CNR1911178031,"Driver Not Found",133697,eBike,"Area 42","Area 13",0,0,0,,0,,0,,670,0,0,0,Cash
2024-02-10,10:35:00,CNR2217565794,Success,413180,"Prime Sedan","Area 40","Area 14",10.8174,10.3316,0,,0,,0,,250,3.4,4.8,4.6,Card
2024-02-27,06:39:00,CNR5738432068,"Cancelled by Customer",481592,Bike,"Area 45","Area 5",0,0,1,"AC is not working",0,,0,,252,0,0,0,Cash
2024-02-07,22:43:00,CNR6365821317,Success,385606,Auto,"Area 19","Area 9",10.365,6.64341,0,,0,,0,,338,7.64,4,3.5,Card
2024-02-04,15:54:00,CNR1482609831,Success,274257,"Prime Plus","Area 28","Area 20",6.59431,9.12437,0,,0,,0,,136,4.38,3.6,3.7,UPI
2024-02-07,22:35:00,CNR9051252099,Success,304039,"Prime Plus","Area 34","Area 6",7.6325,20.6665,0,,0,,0,,464,20.64,3.6,3.6,Cash
2024-02-29,21:20:00,CNR5009995057,"Driver Not Found",888576,"Prime Sedan","Area 14","Area 22",0,0,0,,0,,0,,256,0,0,0,UPI
2024-02-15,23:18:00,CNR8810939327,"Driver Not Found",952053,"Prime SUV","Area 31","Area 39",0,0,0,,0,,0,,294,0,0,0,Cash
2024-02-05,02:25:00,CNR2559850413,"Cancelled By Driver",806072,eBike,"Area 16","Area 36",0,0,0,,1,"More than permitted people in there",0,,721,0,0,0,Card
2024-02-15,05:43:00,CNR4301835534,"Cancelled by Customer",165128,"Prime Sedan","Area 47","Area 26",0,0,1,"Driver asked to cancel",0,,0,,279,0,0,0,Card
2024-02-07,19:59:00,CNR5452337058,Success,554990,eBike,"Area 5","Area 34",14.9746,22.6272,0,,0,,0,,419,5.55,3.9,4.7,Cash
2024-02-03,03:44:00,CNR1612495193,Success,719457,"Prime Plus","Area 18","Area 25",12.4724,23.2707,0,,0,,0,,458,16.53,3.5,4.8,Card
2024-02-24,10:01:00,CNR9029690592,Success,147025,Auto,"Area 31","Area 24",6.28267,15.3015,0,,0,,0,,211,16.22,4,3.6,Cash
2024-02-19,23:57:00,CNR9954304029,"Cancelled by Customer",440529,"Prime SUV","Area 42","Area 12",0,0,1,"Change of plans",0,,0,,213,0,0,0,Card
2024-02-01,13:39:00,CNR2490720012,"Cancelled by Customer",263440,Auto,"Area 48","Area 46",0,0,1,"Change of plans",0,,0,,448,0,0,0,Cash
